datetime,mav_roll,mav_pitch,mav_tilt,mav_acc_x,mav_acc_y,mav_acc_z,sonic_wind_dir,sonic_wind
2020-03-26 18:04:29+00:00,1.262491516,3.979671822,3.887585842,0.064359015,-0.015268688,-0.015268688,172.8776218,2.491383627
2020-03-26 18:04:30+00:00,0.820611051,3.708895632,3.810595893,0.062659185,-0.015909622,-0.015909622,169.8412883,2.786418578
2020-03-26 18:04:31+00:00,0.987215324,3.760336329,3.412549264,0.057065434,-0.013884581,-0.013884581,174.0305296,2.815766438
2020-03-26 18:04:32+00:00,0.973219314,3.684398343,3.106453116,0.053567341,-0.013346084,-0.013346084,167.6387233,2.659004301
2020-03-26 18:04:33+00:00,0.752395351,3.328668015,2.947213672,0.050744362,-0.01110779,-0.01110779,161.0327407,2.561723436
2020-03-26 18:04:34+00:00,0.869725512,2.982333276,3.154990516,0.052228858,-0.017571207,-0.017571207,159.1474526,2.661285376
2020-03-26 18:04:35+00:00,0.556015021,2.89433563,3.185269398,0.049374527,-0.018458167,-0.018458167,153.2050773,2.753840025
2020-03-26 18:04:36+00:00,1.074674818,2.966491427,2.944098237,0.049358322,-0.016698403,-0.016698403,163.6485526,2.414548866
2020-03-26 18:04:37+00:00,1.269940012,2.921402299,2.902304521,0.046870444,-0.016122825,-0.016122825,135.0170676,2.275369152
2020-03-26 18:04:38+00:00,1.058287188,2.747471791,2.973948035,0.051199533,-0.019045849,-0.019045849,162.2631517,2.193199471
2020-03-26 18:04:39+00:00,0.712869493,2.813467103,3.484032641,0.051697022,-0.019693416,-0.019693416,155.4773206,2.185459311
2020-03-26 18:04:40+00:00,1.180981407,2.729597988,3.033622961,0.046808915,-0.019550621,-0.019550621,154.3601076,1.924532499
2020-03-26 18:04:41+00:00,1.324855306,3.222591071,2.558376554,0.04456348,-0.013996409,-0.013996409,155.5259001,1.806025324
2020-03-26 18:04:42+00:00,1.23037238,2.773127183,2.693287602,0.044013412,-0.009723803,-0.009723803,153.615692,1.65421307
2020-03-26 18:04:43+00:00,0.936197412,2.381035407,2.488817143,0.042646734,-0.005907697,-0.005907697,149.8520729,1.617613134
2020-03-26 18:04:44+00:00,0.464263073,2.65300056,2.331763707,0.041190457,-0.006328161,-0.006328161,158.8458664,1.709652685
2020-03-26 18:04:45+00:00,0.403672163,2.455882604,2.461423688,0.040178491,-0.008939507,-0.008939507,161.5261934,1.863822508
2020-03-26 18:04:46+00:00,0.260633067,2.317159776,2.308161267,0.039821524,-0.011744159,-0.011744159,171.0540657,1.888020121
2020-03-26 18:04:47+00:00,0.647194608,2.374865389,2.272027813,0.037787544,-0.011420503,-0.011420503,167.8190839,1.940613444
2020-03-26 18:04:48+00:00,0.67698898,2.206699117,2.340290614,0.040274061,-0.002074723,-0.002074723,172.3831507,1.729148959
2020-03-26 18:04:49+00:00,0.692453646,2.163988528,2.090379265,0.036625474,-0.00841876,-0.00841876,176.9716915,1.762415272
2020-03-26 18:04:50+00:00,0.277146168,2.32383138,2.435455423,0.038981461,-0.009301427,-0.009301427,170.6198296,1.830673556
2020-03-26 18:04:51+00:00,0.081025647,2.088809044,2.301177505,0.041544234,-0.004970394,-0.004970394,165.9831001,2.346490456
2020-03-26 18:04:52+00:00,1.043886251,2.200518226,2.592441012,0.046861415,-0.005712031,-0.005712031,174.9635639,2.007475825
2020-03-26 18:04:53+00:00,0.113168925,2.298394564,3.304849212,0.05378971,-0.007006803,-0.007006803,166.929867,1.978835535
2020-03-26 18:04:54+00:00,0.493296059,2.545106967,3.069280555,0.052341909,-0.004658991,-0.004658991,164.756784,2.667265332
2020-03-26 18:04:55+00:00,0.394750859,3.281214785,3.261341902,0.055650238,-0.007907875,-0.007907875,168.8719294,2.486462704
2020-03-26 18:04:56+00:00,0.292638255,3.055311304,3.237774574,0.055716,-0.018245799,-0.018245799,174.0599627,2.253698316
2020-03-26 18:04:57+00:00,0.391786874,3.237748827,3.536902356,0.053316955,-0.019820913,-0.019820913,177.7856349,2.391181148
2020-03-26 18:04:59+00:00,0.955530257,3.093708718,2.778020586,0.050158777,-0.000238484,-0.000238484,165.7604457,2.32849221
2020-03-26 18:05:01+00:00,0.44408871,2.742322776,3.493846164,0.063012006,-0.00500117,-0.00500117,183.1152487,2.176985729
2020-03-26 18:05:02+00:00,-0.361259245,2.598344967,3.730485082,0.063623121,-0.016099789,-0.016099789,183.6401539,2.086594166
2020-03-26 18:05:03+00:00,0.032631653,3.493693964,3.960246281,0.054057805,-0.0097859,-0.0097859,183.4114691,2.023492118
2020-03-26 18:05:04+00:00,0.410538877,3.707858159,3.050760481,0.066781195,-0.018299421,-0.018299421,174.0845682,2.05914073
2020-03-26 18:05:05+00:00,0.869811846,3.863693198,3.798220971,0.072645734,-0.015662081,-0.015662081,179.879123,2.094722683
2020-03-26 18:05:06+00:00,0.713797092,2.966157191,4.55424841,0.071973666,-0.008427328,-0.008427328,188.6055751,1.893678183
2020-03-26 18:05:07+00:00,0.65014313,3.742245007,4.267806058,0.073008443,0.01306964,0.01306964,185.5012732,1.989021462
2020-03-26 18:05:08+00:00,1.753951186,4.203612235,4.013374934,0.075706378,0.004972318,0.004972318,184.0249118,1.920708143
2020-03-26 18:05:09+00:00,0.328431887,4.255173255,4.89775266,0.08324066,-0.006481166,-0.006481166,176.5362454,1.877589388
2020-03-26 18:05:10+00:00,-0.808867982,3.931149698,4.125589502,0.078782726,0.023318466,0.023318466,174.9898869,1.73452036
2020-03-26 18:05:11+00:00,-0.460405079,4.876117337,4.750310343,0.061400667,0.026078546,0.026078546,157.459042,2.336267985
2020-03-26 18:05:12+00:00,0.248926604,4.118085844,4.976235458,0.062511056,0.01780306,0.01780306,171.1204244,2.055352562
2020-03-26 18:05:13+00:00,-0.072541303,4.749757697,3.049274567,0.061462663,0.013728512,0.013728512,167.8510782,2.172411041
2020-03-26 18:05:14+00:00,-2.890417773,4.052448974,3.624033101,0.075769259,-0.005464338,-0.005464338,174.0866279,2.357363974
2020-03-26 18:05:15+00:00,-1.329977669,2.744191608,4.090638551,0.087641964,-0.013347973,-0.013347973,180.7103257,2.574923677
2020-03-26 18:05:16+00:00,0.167392778,3.620170282,5.290580878,0.09162233,-0.010180626,-0.010180626,195.8252401,2.54881618
2020-03-26 18:05:17+00:00,-0.132604514,4.088492345,5.93173032,0.090793867,0.006897467,0.006897467,174.5704062,3.364342886
2020-03-26 18:05:18+00:00,1.24838883,5.141590914,5.383543144,0.086609081,-0.001298185,-0.001298185,166.4913406,3.855266321
2020-03-26 18:05:19+00:00,0.617896554,5.899574451,4.737845981,0.082138392,-0.026545443,-0.026545443,160.5218442,4.011845397
2020-03-26 18:05:20+00:00,0.025535219,5.383482763,5.06245645,0.089863152,-0.035066932,-0.035066932,155.0534017,3.825914122
2020-03-26 18:05:21+00:00,-0.836362153,4.663606798,5.723405791,0.101344307,-0.041778624,-0.041778624,139.7739721,4.01695428
2020-03-26 18:05:22+00:00,2.139767771,4.589079982,6.086331227,0.104157693,-0.036508231,-0.036508231,138.6702742,4.017061492
2020-03-26 18:05:23+00:00,2.606089215,5.097411469,6.474241346,0.110971535,-0.025978259,-0.025978259,163.0138964,3.391214357
2020-03-26 18:05:24+00:00,1.604163369,5.87189098,6.965088872,0.074490596,-0.017248563,-0.017248563,171.4527948,4.034752069
2020-03-26 18:05:25+00:00,2.444557807,5.996813968,4.397195691,0.061408961,-0.01989563,-0.01989563,156.583153,5.598851436
2020-03-26 18:05:26+00:00,1.452604932,6.812661428,4.237554672,0.071647006,-0.025674709,-0.025674709,179.8902801,4.592290077
2020-03-26 18:05:27+00:00,1.30607304,4.199114009,4.810889628,0.062559314,-0.026429473,-0.026429473,129.5970854,3.947247518
2020-03-26 18:05:28+00:00,-1.051879666,4.105156853,4.820057707,0.091045083,-0.026654925,-0.026654925,159.1606951,4.049358227
2020-03-26 18:05:29+00:00,2.743821794,3.953233278,3.46644781,0.09569086,-0.056817088,-0.056817088,143.4656438,4.633382088
2020-03-26 18:05:30+00:00,2.208050728,4.285623058,5.827371615,0.112941983,-0.052695362,-0.052695362,134.6365652,4.14573058
2020-03-26 18:05:31+00:00,1.258216096,3.230298818,8.311984673,0.082126898,-0.051086504,-0.051086504,96.12113875,4.346980017
2020-03-26 18:05:32+00:00,3.022706389,4.984432885,7.420735383,0.08433953,-0.085804711,-0.085804711,115.9135065,3.149172894
2020-03-26 18:05:33+00:00,3.730431971,7.433111585,5.129217097,0.1167509,-0.108894241,-0.108894241,135.1483191,3.993154693
2020-03-26 18:05:34+00:00,2.806778857,6.872199546,9.452766734,0.11460939,-0.116924178,-0.116924178,133.1757483,4.962176676
2020-03-26 18:05:35+00:00,4.581389608,2.308918603,10.0290133,0.112629409,-0.088987371,-0.088987371,122.3264367,6.651866937
2020-03-26 18:05:36+00:00,6.583479369,6.798261779,8.720364598,0.068048964,-0.081014926,-0.081014926,115.2586129,6.487953876
2020-03-26 18:05:37+00:00,6.763075169,7.422825625,6.653874126,0.068115466,-0.083181858,-0.083181858,124.8430774,6.166687365
2020-03-26 18:05:38+00:00,5.730103458,6.584484899,4.71550626,0.09957989,-0.116081739,-0.116081739,134.5805318,6.045585126
2020-03-26 18:05:39+00:00,5.043067916,4.346301087,8.407093043,0.129094805,-0.105683235,-0.105683235,134.013807,6.812569253
2020-03-26 18:05:40+00:00,4.244429089,2.056346168,11.30414607,0.110034993,-0.08823286,-0.08823286,135.916712,6.22983235
2020-03-26 18:05:41+00:00,5.902446926,5.997312144,8.091294625,0.09694142,-0.084143467,-0.084143467,133.2817073,5.830996773
2020-03-26 18:05:42+00:00,7.495880856,8.485716368,6.827509944,0.112180138,-0.096148216,-0.096148216,126.3493556,6.13574189
2020-03-26 18:05:43+00:00,4.516679673,6.720292331,8.564483616,0.122801226,-0.086107529,-0.086107529,131.0276065,6.201844509
2020-03-26 18:05:44+00:00,4.961906514,4.695694913,9.140664103,0.087072516,-0.070034861,-0.070034861,134.3495783,5.472936114
2020-03-26 18:05:45+00:00,5.21497571,6.803117337,7.035551338,0.088679367,-0.065467684,-0.065467684,129.9513826,5.464976354
2020-03-26 18:05:46+00:00,5.41297922,7.376554683,5.934632395,0.115200116,-0.066644255,-0.066644255,150.5566974,4.605903752
2020-03-26 18:05:47+00:00,4.194328932,5.653648581,7.343293211,0.101576639,-0.061911692,-0.061911692,143.8850661,5.361799291
2020-03-26 18:05:48+00:00,4.164874048,4.231458992,7.476503695,0.092296654,-0.068387901,-0.068387901,143.7448713,5.742287121
2020-03-26 18:05:49+00:00,3.401511953,6.511800326,6.536620001,0.080825783,-0.059830258,-0.059830258,142.1502902,4.780318505
2020-03-26 18:05:50+00:00,3.700989953,6.500740188,5.745853853,0.100990702,-0.056325029,-0.056325029,154.2019938,4.733863761
2020-03-26 18:05:51+00:00,3.528723441,5.505803545,6.747125217,0.096670475,-0.047348215,-0.047348215,133.2827208,4.261787914
2020-03-26 18:05:52+00:00,4.143520035,3.984189949,6.55596942,0.104040732,-0.04440626,-0.04440626,136.21146,4.20502786
2020-03-26 18:05:53+00:00,3.193728882,5.946465409,6.194634998,0.083307937,-0.059241658,-0.059241658,135.9871633,4.914034093
2020-03-26 18:05:54+00:00,2.374978251,6.112416077,6.050011554,0.078101611,-0.050366693,-0.050366693,138.8811246,5.05828842
2020-03-26 18:05:55+00:00,3.041133297,5.399297078,5.701708468,0.091903758,-0.059323413,-0.059323413,150.0555132,4.715256232
2020-03-26 18:05:56+00:00,3.015628735,5.247291394,5.979826756,0.076119633,-0.049287269,-0.049287269,143.5476091,4.598043302
2020-03-26 18:05:57+00:00,3.593959545,4.429298119,5.764498863,0.085951783,-0.054494461,-0.054494461,145.7987706,4.279322814
2020-03-26 18:05:58+00:00,2.999740872,5.175362137,5.288935892,0.093599543,-0.059543949,-0.059543949,146.6625813,4.315502497
2020-03-26 18:05:59+00:00,3.235773803,4.773201583,6.896091421,0.0897249,-0.06428619,-0.06428619,143.1129496,3.966151435
2020-03-26 18:06:00+00:00,2.798016147,4.489987036,6.43959751,0.097399642,-0.069824678,-0.069824678,144.6152854,3.950968837
2020-03-26 18:06:01+00:00,4.00171977,5.620830687,6.80288571,0.098041399,-0.067069675,-0.067069675,129.2340746,4.238127972
2020-03-26 18:06:02+00:00,3.355667773,5.499319757,7.099758211,0.086383261,-0.064941956,-0.064941956,131.9123487,5.262335195
2020-03-26 18:06:03+00:00,4.446180298,5.15403788,6.348574504,0.094345721,-0.057632104,-0.057632104,129.9781934,5.235754311
2020-03-26 18:06:04+00:00,3.700206411,6.063514236,6.2354329,0.088448748,-0.067443733,-0.067443733,139.6070527,5.049829074
2020-03-26 18:06:05+00:00,3.809568046,5.082291198,6.507709586,0.070896151,-0.059628406,-0.059628406,133.727263,4.969561492
2020-03-26 18:06:06+00:00,3.749770859,4.985514665,5.571664011,0.066890763,-0.04892128,-0.04892128,147.060141,6.008564034
2020-03-26 18:06:07+00:00,3.507713471,5.484874444,4.216023522,0.089322074,-0.043800864,-0.043800864,141.2667798,6.409276681
2020-03-26 18:06:08+00:00,3.672224744,4.193124794,6.191519993,0.107876253,-0.043040526,-0.043040526,161.691893,6.464321474
2020-03-26 18:06:09+00:00,3.153916473,2.799211004,7.066733019,0.099287744,-0.032299456,-0.032299456,162.4168642,4.334130976
2020-03-26 18:06:10+00:00,2.232426082,5.776512137,5.89969143,0.103534544,-0.034841572,-0.034841572,151.5717808,4.436211512
2020-03-26 18:06:11+00:00,2.782962093,6.498236606,5.731587874,0.10742297,-0.042353719,-0.042353719,148.9049492,4.550188529
2020-03-26 18:06:12+00:00,1.497535154,5.707115695,7.671722853,0.108133577,-0.032535235,-0.032535235,155.1927628,3.673475988
2020-03-26 18:06:13+00:00,1.977891161,5.380571877,6.632344398,0.106559596,-0.031006474,-0.031006474,142.4348966,3.871568264
2020-03-26 18:06:14+00:00,3.149629923,6.998897298,6.11245671,0.096707233,-0.041672456,-0.041672456,144.3019813,4.008693619
2020-03-26 18:06:15+00:00,2.096654929,6.293625856,6.32055076,0.090756667,-0.038907011,-0.038907011,154.3333794,4.310665872
2020-03-26 18:06:16+00:00,1.243426767,5.985118616,5.63398795,0.092273793,-0.035163045,-0.035163045,140.6474589,4.72634501
2020-03-26 18:06:17+00:00,2.936215737,5.599595531,5.883731107,0.075336311,-0.033535809,-0.033535809,132.2276462,5.243420862
2020-03-26 18:06:18+00:00,2.418466374,5.090013503,5.133925636,0.065756469,-0.029806313,-0.029806313,136.1236086,5.229792733
2020-03-26 18:06:19+00:00,1.817800761,5.59682139,3.60698462,0.059271951,-0.035020001,-0.035020001,136.0363333,4.862419997
2020-03-26 18:06:20+00:00,2.350600177,4.565476044,3.494338637,0.070156471,-0.056043925,-0.056043925,142.2338516,5.228700091
2020-03-26 18:06:21+00:00,1.627465436,3.219391632,4.806767202,0.091023459,-0.061794457,-0.061794457,137.8601674,4.861190363
2020-03-26 18:06:22+00:00,1.563146098,3.125604135,7.473726958,0.087944512,-0.056236899,-0.056236899,137.6090073,4.575903857
2020-03-26 18:06:23+00:00,2.930702422,3.811649376,6.509343748,0.066337389,-0.043147026,-0.043147026,157.9986635,4.458884264
2020-03-26 18:06:24+00:00,4.797029316,5.737779753,4.724459666,0.080658992,-0.051471467,-0.051471467,144.0741543,4.602982807
2020-03-26 18:06:25+00:00,3.565865196,5.449269069,5.032451758,0.0724811,-0.048662316,-0.048662316,140.936278,4.849494051
2020-03-26 18:06:26+00:00,2.690134808,3.88520152,5.092461501,0.067639596,-0.041494773,-0.041494773,140.0690284,4.451766738
2020-03-26 18:06:27+00:00,2.61845659,4.299084713,4.773765808,0.079288126,-0.038382424,-0.038382424,137.760649,3.792255782
2020-03-26 18:06:28+00:00,2.98695262,4.126343559,4.19853737,0.082418448,-0.044414735,-0.044414735,158.7985927,3.631981078
2020-03-26 18:06:29+00:00,2.639959226,3.978776606,5.563736339,0.085471056,-0.048429378,-0.048429378,171.4040886,3.473173951
2020-03-26 18:06:30+00:00,1.473776124,3.931807552,6.103178663,0.098474501,-0.050826943,-0.050826943,151.6892058,3.063498395
2020-03-26 18:06:31+00:00,2.328819169,5.054289263,6.188676167,0.091356257,-0.045165403,-0.045165403,142.870451,3.041047916
2020-03-26 18:06:32+00:00,3.250122216,5.168575274,6.062976994,0.090267987,-0.045432916,-0.045432916,149.9847169,3.679313216
2020-03-26 18:06:33+00:00,2.937252889,5.449614193,5.725045738,0.091337925,-0.038029673,-0.038029673,152.3147619,3.420710244
2020-03-26 18:06:34+00:00,2.894184078,5.329875034,5.815754037,0.091826176,-0.04174516,-0.04174516,150.8724036,3.50843529
2020-03-26 18:06:35+00:00,2.464711931,5.168929788,5.894582012,0.099041549,-0.045575592,-0.045575592,155.7564794,3.767688251
2020-03-26 18:06:36+00:00,2.413069031,5.293077478,6.158918275,0.101874977,-0.045430558,-0.045430558,153.3140486,3.605501283
2020-03-26 18:06:37+00:00,2.376884834,5.395667548,6.433253308,0.113671653,-0.041283925,-0.041283925,153.0627634,4.133631577
2020-03-26 18:06:38+00:00,2.565481366,5.601032178,6.65127482,0.106459767,-0.036927416,-0.036927416,151.5657761,4.892594348
2020-03-26 18:06:39+00:00,2.844768164,5.772473159,7.255266812,0.106348047,-0.009962082,-0.009962082,165.7333268,4.509492094
2020-03-26 18:06:40+00:00,2.311805463,6.238281002,5.767818972,0.10056984,-0.007321352,-0.007321352,151.4730147,4.354729633
2020-03-26 18:06:41+00:00,2.470881953,6.823674593,5.603300627,0.103339064,-0.014347663,-0.014347663,159.1446167,3.700225341
2020-03-26 18:06:42+00:00,0.759810982,5.717721634,6.270308469,0.105429078,-0.015928119,-0.015928119,169.1636311,3.040399383
2020-03-26 18:06:43+00:00,0.125720078,5.60189457,5.940030828,0.110415297,-0.01913779,-0.01913779,170.756043,3.26219755
2020-03-26 18:06:44+00:00,0.587462573,6.242837722,6.418375434,0.108922605,-0.019456598,-0.019456598,165.4759172,3.899280437
2020-03-26 18:06:45+00:00,1.145680517,5.828886163,6.696360244,0.103747198,-0.015255542,-0.015255542,167.6944967,4.187530345
2020-03-26 18:06:46+00:00,1.462736461,6.250155136,6.001743057,0.100871819,-0.012807839,-0.012807839,163.6884032,3.750293635
2020-03-26 18:06:47+00:00,1.114964941,6.60330241,5.896760939,0.097050509,-0.026983193,-0.026983193,162.3245898,3.487070221
2020-03-26 18:06:48+00:00,0.906516454,5.933134679,5.817280194,0.084995337,-0.02561165,-0.02561165,160.9071713,3.511901724
2020-03-26 18:06:49+00:00,0.572888546,5.868963876,5.248282138,0.085390392,-0.02283215,-0.02283215,164.6506449,3.356688202
2020-03-26 18:06:50+00:00,1.627664707,5.585683056,5.029568016,0.083579356,-0.022176407,-0.022176407,168.7045234,3.031221853
2020-03-26 18:06:51+00:00,1.91407871,4.887705007,4.747958899,0.085228342,-0.021459324,-0.021459324,160.1393581,3.000472307
2020-03-26 18:06:52+00:00,1.214217859,4.88116769,5.36013589,0.081515257,-0.02555168,-0.02555168,154.2649779,2.990565287
2020-03-26 18:06:53+00:00,1.577808929,4.478694614,4.23669068,0.083009464,-0.029664067,-0.029664067,136.700623,2.720328891
2020-03-26 18:06:54+00:00,1.117496782,5.242684903,5.72215171,0.090773626,-0.03298853,-0.03298853,130.328622,3.063026525
2020-03-26 18:06:55+00:00,1.171251153,4.071858175,5.542728582,0.090220562,-0.039073913,-0.039073913,127.9795794,3.636545064
2020-03-26 18:06:56+00:00,1.739756256,5.452101436,5.785406992,0.089562712,-0.034831227,-0.034831227,131.9674528,3.316149646
2020-03-26 18:06:57+00:00,2.477161336,4.95992436,5.262923541,0.081246665,-0.030291813,-0.030291813,131.3482277,3.394183204
2020-03-26 18:06:58+00:00,2.312494292,5.304582329,5.197254379,0.092395778,-0.047146308,-0.047146308,132.4591827,3.90270296
2020-03-26 18:06:59+00:00,1.762162229,4.959930396,6.002910156,0.094063345,-0.048037326,-0.048037326,129.1945901,3.458974588
2020-03-26 18:07:00+00:00,0.88527796,5.121506075,6.565631066,0.086238328,-0.045388356,-0.045388356,145.6290097,2.687792093
2020-03-26 18:07:01+00:00,3.955104143,4.519352485,5.732095406,0.076668655,-0.042444654,-0.042444654,140.9172563,2.79587242
2020-03-26 18:07:02+00:00,2.92899072,5.878661003,5.108420233,0.084390264,-0.044914581,-0.044914581,177.3083309,2.868055871
2020-03-26 18:07:03+00:00,2.462621116,5.177734498,5.216597528,0.082123219,-0.044945227,-0.044945227,159.8175009,2.528159248
2020-03-26 18:07:04+00:00,2.669141884,4.357221608,5.672699054,0.089664927,-0.042581539,-0.042581539,149.092428,2.654089606
2020-03-26 18:07:05+00:00,2.644288839,4.498333121,5.62168465,0.084654453,-0.04305017,-0.04305017,136.6542263,3.100705972
2020-03-26 18:07:06+00:00,2.793356915,4.939232042,5.573078581,0.088835236,-0.029792692,-0.029792692,146.664736,2.661917264
2020-03-26 18:07:07+00:00,2.307119995,5.127841297,5.505091087,0.084992418,-0.038549442,-0.038549442,150.3976617,3.020479816
2020-03-26 18:07:08+00:00,2.442669999,5.010767329,5.479357836,0.089030826,-0.042494284,-0.042494284,149.197043,3.188385842
2020-03-26 18:07:09+00:00,2.165929714,5.062310854,5.352595681,0.082297498,-0.050078202,-0.050078202,129.4271433,2.53759942
2020-03-26 18:07:10+00:00,1.929194002,5.129475819,6.014499741,0.07142182,-0.039127268,-0.039127268,128.9161552,3.723330544
2020-03-26 18:07:11+00:00,2.302808613,4.833212039,4.751993851,0.092504688,-0.022188041,-0.022188041,136.4464772,4.72628004
2020-03-26 18:07:12+00:00,3.124011771,5.142079246,4.916843082,0.078358407,-0.0250172,-0.0250172,128.6254073,5.040059261
2020-03-26 18:07:13+00:00,2.433705691,4.082713727,5.076487394,0.077667194,-0.032012441,-0.032012441,139.8003535,4.742154876
2020-03-26 18:07:14+00:00,1.580944282,4.656336137,5.106608871,0.060690458,-0.04247135,-0.04247135,162.2297484,4.822282425
2020-03-26 18:07:15+00:00,1.711145925,4.780115145,4.0339819,0.085640724,-0.031091797,-0.031091797,162.310712,5.363950831
2020-03-26 18:07:16+00:00,1.331660735,4.930366436,5.893187216,0.083008129,-0.014380619,-0.014380619,152.7599494,6.287324428
2020-03-26 18:07:17+00:00,3.07873782,2.607859494,6.845310678,0.05583912,-0.02414149,-0.02414149,155.3244051,5.964371868
2020-03-26 18:07:19+00:00,2.39539316,5.385968826,2.11424922,0.050347515,-0.022099349,-0.022099349,156.6266549,5.625107675
2020-03-26 18:07:21+00:00,0.169525375,2.107444869,3.368252744,0.03603854,-0.027430343,-0.027430343,152.3994025,5.604528898
2020-03-26 18:07:22+00:00,2.74616884,2.278404166,2.897859909,0.03308944,-0.014267514,-0.014267514,140.0975427,5.604528898
2020-03-26 18:07:23+00:00,0.588930905,3.316424939,3.433213918,0.035502836,-0.005588101,-0.005588101,151.6164964,5.784974998
2020-03-26 18:07:24+00:00,2.144165367,1.949851802,2.368685853,0.061787024,-0.010474964,-0.010474964,151.9036869,5.511078177
2020-03-26 18:07:25+00:00,1.387241363,3.140771759,2.082429986,0.057796417,-0.024549809,-0.024549809,165.4600636,5.048545044
2020-03-26 18:07:26+00:00,1.914150453,1.395501813,2.740134142,0.068604849,-0.02940255,-0.02940255,151.1717194,6.004642721
2020-03-26 18:07:27+00:00,0.183545192,2.074328935,4.055911047,0.056013852,-0.032808127,-0.032808127,162.3705627,5.525715726
2020-03-26 18:07:28+00:00,-0.401001276,2.710655471,4.769983094,0.060309232,-0.031614405,-0.031614405,145.9390912,5.626913659
2020-03-26 18:07:29+00:00,1.865039943,3.602308315,3.870000014,0.081710897,-0.022996602,-0.022996602,138.0563843,4.689234204
2020-03-26 18:07:30+00:00,2.069412411,4.298640457,3.708722433,0.08729417,-0.025103018,-0.025103018,118.740923,4.784095435
2020-03-26 18:07:31+00:00,1.055100553,3.72360453,4.989043563,0.087310974,-0.045035249,-0.045035249,139.5051018,4.361591974
2020-03-26 18:07:32+00:00,3.01637188,2.158802799,5.231739557,0.075654727,-0.050209359,-0.050209359,140.6198423,4.131023083
2020-03-26 18:07:33+00:00,1.14117303,4.857097992,6.437638887,0.062188745,-0.055559843,-0.055559843,143.4181735,4.861798491
2020-03-26 18:07:34+00:00,0.668796567,5.188933752,5.672078488,0.068047916,-0.061794953,-0.061794953,133.7275714,5.400293409
2020-03-26 18:07:35+00:00,3.328627522,5.513407326,4.030305538,0.070729106,-0.068599143,-0.068599143,138.2712989,5.53862802
2020-03-26 18:07:36+00:00,3.164368836,4.709757107,5.479187035,0.100032033,-0.060282084,-0.060282084,139.0944791,5.687175576
2020-03-26 18:07:37+00:00,3.045339573,2.641181708,5.957429652,0.097412746,-0.057229862,-0.057229862,139.7477945,5.90871336
2020-03-26 18:07:38+00:00,3.765888945,3.982766271,6.819447844,0.082142209,-0.052678944,-0.052678944,138.2274137,5.880740638
2020-03-26 18:07:39+00:00,4.146340243,4.281454593,6.132752572,0.095592489,-0.054152708,-0.054152708,137.8897752,5.518972855
2020-03-26 18:07:40+00:00,4.081717225,5.467638817,5.746933316,0.0823604,-0.051919212,-0.051919212,132.1495105,5.677528312
2020-03-26 18:07:41+00:00,2.369134322,5.658278643,6.510567407,0.084439806,-0.056756918,-0.056756918,141.8217976,5.591090346
2020-03-26 18:07:42+00:00,2.960334248,4.928010588,5.596801206,0.09421269,-0.057218082,-0.057218082,141.165935,5.582002481
2020-03-26 18:07:43+00:00,3.288916406,5.621855589,5.431478184,0.091779295,-0.054633026,-0.054633026,144.107684,5.514087693
2020-03-26 18:07:44+00:00,3.201531646,4.593076202,6.597597825,0.085442972,-0.053947291,-0.053947291,154.5362083,5.09176618
2020-03-26 18:07:45+00:00,3.223410412,4.37387428,6.548031623,0.0735793,-0.051737655,-0.051737655,146.7989971,5.213348176
2020-03-26 18:07:46+00:00,3.570150421,5.5517789,5.286852273,0.088019507,-0.058743146,-0.058743146,147.0408992,5.24734577
2020-03-26 18:07:47+00:00,2.978748613,5.833906491,5.666547336,0.087886302,-0.051001162,-0.051001162,138.0056708,5.123469997
2020-03-26 18:07:48+00:00,2.920567738,4.408847446,5.917349177,0.081189624,-0.0360423,-0.0360423,160.5418794,5.046670768
2020-03-26 18:07:49+00:00,3.543953049,4.424379706,5.903524803,0.073634517,-0.030130941,-0.030130941,158.651436,4.568772007
2020-03-26 18:07:50+00:00,3.560759086,4.729146786,4.993308802,0.063165144,-0.026533198,-0.026533198,155.7798022,4.754613445
2020-03-26 18:07:51+00:00,2.744263077,5.228914597,4.192588171,0.08717795,-0.033887228,-0.033887228,154.7516893,4.327729391
2020-03-26 18:07:52+00:00,2.108165664,4.527474494,4.409700561,0.10832846,-0.04691907,-0.04691907,165.998978,4.300436018
2020-03-26 18:07:53+00:00,1.004955563,4.070572401,6.214739665,0.088142718,-0.032079893,-0.032079893,163.7345595,4.229187714
2020-03-26 18:07:54+00:00,1.84325651,4.006670053,5.628192265,0.10190807,-0.031159544,-0.031159544,164.1150706,3.678277165
2020-03-26 18:07:55+00:00,3.035140237,5.425723067,5.736011022,0.107777729,-0.023080625,-0.023080625,166.7308483,4.650147309
2020-03-26 18:07:56+00:00,2.318155664,5.130016745,5.771525845,0.117868558,-0.011045398,-0.011045398,171.6037329,4.880378606
2020-03-26 18:07:57+00:00,2.508545548,5.160043235,6.606466682,0.113821968,-0.007657463,-0.007657463,163.1244738,4.169089874
2020-03-26 18:07:58+00:00,1.375440561,5.6057751,6.962026753,0.115672403,-0.008122961,-0.008122961,158.4185031,4.134265074
2020-03-26 18:07:59+00:00,1.261946353,6.485345063,6.645226246,0.115055524,-0.007462529,-0.007462529,165.9390127,4.419610739
2020-03-26 18:08:00+00:00,0.863010237,6.908591961,6.552464642,0.112780586,-0.009094377,-0.009094377,159.5368873,4.456050009
